,path,age
885960,common_voice_en_700498.wav,teens
1170677,common_voice_en_21478047.wav,teens
760242,common_voice_en_23530106.wav,teens
639558,common_voice_en_19666475.wav,teens
275138,common_voice_en_22117962.wav,teens
519463,common_voice_en_19697119.wav,teens
1169366,common_voice_en_20826928.wav,teens
119076,common_voice_en_17265171.wav,teens
515139,common_voice_en_119311.wav,teens
342024,common_voice_en_19126729.wav,teens
336017,common_voice_en_17766077.wav,teens
601969,common_voice_en_20984397.wav,teens
1169902,common_voice_en_21024813.wav,teens
251689,common_voice_en_20399898.wav,teens
1168370,common_voice_en_20466281.wav,teens
413765,common_voice_en_19504755.wav,teens
1169645,common_voice_en_20920513.wav,teens
602981,common_voice_en_18715977.wav,teens
318525,common_voice_en_22600328.wav,teens
296927,common_voice_en_21987978.wav,teens
1008187,common_voice_en_17280694.wav,teens
1169879,common_voice_en_21024372.wav,teens
238341,common_voice_en_125174.wav,teens
275765,common_voice_en_18070913.wav,teens
392556,common_voice_en_555864.wav,teens
44083,common_voice_en_19854920.wav,teens
728145,common_voice_en_19843645.wav,teens
837703,common_voice_en_698301.wav,teens
1049321,common_voice_en_17784980.wav,teens
205484,common_voice_en_23778498.wav,teens
1169068,common_voice_en_20704182.wav,teens
510244,common_voice_en_595591.wav,teens
331011,common_voice_en_17721615.wav,teens
479787,common_voice_en_18800584.wav,teens
614051,common_voice_en_23178023.wav,teens
154534,common_voice_en_85379.wav,teens
161908,common_voice_en_19300319.wav,teens
1163646,common_voice_en_18816312.wav,teens
760240,common_voice_en_23530102.wav,teens
564429,common_voice_en_19872446.wav,teens
337737,common_voice_en_20462788.wav,teens
1170058,common_voice_en_21139071.wav,teens
1050564,common_voice_en_18478330.wav,teens
111216,common_voice_en_684088.wav,teens
42002,common_voice_en_479231.wav,teens
985255,common_voice_en_18732487.wav,teens
1050812,common_voice_en_18638340.wav,teens
715299,common_voice_en_22185485.wav,teens
600765,common_voice_en_190263.wav,teens
403296,common_voice_en_20900412.wav,teens
592112,common_voice_en_18455828.wav,teens
599071,common_voice_en_19592437.wav,teens
328855,common_voice_en_23632372.wav,teens
395049,common_voice_en_691223.wav,teens
1166557,common_voice_en_19562370.wav,teens
1168125,common_voice_en_20423869.wav,teens
832595,common_voice_en_18668170.wav,teens
1048635,common_voice_en_17272163.wav,teens
332113,common_voice_en_22794595.wav,teens
210169,common_voice_en_24018049.wav,teens
1049287,common_voice_en_17716276.wav,teens
843969,common_voice_en_20495445.wav,teens
675121,common_voice_en_18517336.wav,teens
554149,common_voice_en_19310377.wav,teens
589650,common_voice_en_21507391.wav,teens
509766,common_voice_en_19663728.wav,teens
1170869,common_voice_en_21595212.wav,teens
795064,common_voice_en_17276935.wav,teens
810944,common_voice_en_19079881.wav,teens
289031,common_voice_en_658140.wav,teens
1050262,common_voice_en_371311.wav,teens
715310,common_voice_en_22185599.wav,teens
60533,common_voice_en_21374544.wav,teens
479772,common_voice_en_18783387.wav,teens
405632,common_voice_en_19961694.wav,teens
1048574,common_voice_en_17272082.wav,teens
283182,common_voice_en_210513.wav,teens
332101,common_voice_en_22794344.wav,teens
1165993,common_voice_en_19438650.wav,teens
372359,common_voice_en_17282762.wav,teens
1008573,common_voice_en_17290525.wav,teens
1048972,common_voice_en_17448923.wav,teens
1169425,common_voice_en_20827305.wav,teens
1166785,common_voice_en_19742107.wav,teens
1165095,common_voice_en_19136796.wav,teens
841583,common_voice_en_40870.wav,teens
1167630,common_voice_en_20135977.wav,teens
121641,common_voice_en_18506668.wav,teens
352308,common_voice_en_18971323.wav,teens
1165738,common_voice_en_19355440.wav,teens
1037961,common_voice_en_20858344.wav,teens
838655,common_voice_en_21767846.wav,teens
675129,common_voice_en_18517362.wav,teens
742464,common_voice_en_18882525.wav,teens
1163871,common_voice_en_18858581.wav,teens
605693,common_voice_en_18644686.wav,teens
359375,common_voice_en_23622098.wav,teens
837601,common_voice_en_698198.wav,teens
717393,common_voice_en_20952899.wav,teens
820322,common_voice_en_22144919.wav,teens
564405,common_voice_en_19872255.wav,teens
794985,common_voice_en_17276848.wav,teens
310589,common_voice_en_664897.wav,teens
321370,common_voice_en_22147784.wav,teens
594151,common_voice_en_581360.wav,teens
22410,common_voice_en_23841769.wav,teens
617080,common_voice_en_21355028.wav,teens
1165858,common_voice_en_19429268.wav,teens
1049867,common_voice_en_122661.wav,teens
870915,common_voice_en_22358100.wav,teens
1092816,common_voice_en_23558052.wav,teens
838572,common_voice_en_21753408.wav,teens
375562,common_voice_en_17325294.wav,teens
386578,common_voice_en_606500.wav,teens
370034,common_voice_en_22966221.wav,teens
1166303,common_voice_en_19497480.wav,teens
760218,common_voice_en_23529764.wav,teens
289228,common_voice_en_23408204.wav,teens
1093455,common_voice_en_23843746.wav,teens
85631,common_voice_en_363655.wav,teens
1162263,common_voice_en_18417589.wav,teens
1048882,common_voice_en_17427542.wav,teens
810996,common_voice_en_19079945.wav,teens
788829,common_voice_en_19475462.wav,teens
12292,common_voice_en_22048727.wav,teens
1050322,common_voice_en_17668570.wav,teens
1049070,common_voice_en_17524742.wav,teens
39156,common_voice_en_23611665.wav,teens
1171110,common_voice_en_21692559.wav,teens
1163741,common_voice_en_18840313.wav,teens
742831,common_voice_en_23621482.wav,teens
190133,common_voice_en_598025.wav,teens
710501,common_voice_en_23729846.wav,teens
36161,common_voice_en_19017804.wav,teens
541475,common_voice_en_20240299.wav,teens
223092,common_voice_en_635082.wav,teens
557781,common_voice_en_19949218.wav,teens
583473,common_voice_en_20489578.wav,teens
616961,common_voice_en_23752028.wav,teens
386575,common_voice_en_606497.wav,teens
818553,common_voice_en_22748316.wav,teens
816383,common_voice_en_21467650.wav,teens
1049426,common_voice_en_18261097.wav,teens
236356,common_voice_en_22023793.wav,teens
597063,common_voice_en_636637.wav,teens
837698,common_voice_en_698296.wav,teens
226524,common_voice_en_551939.wav,teens
278793,common_voice_en_24015135.wav,teens
392792,common_voice_en_21928708.wav,teens
355716,common_voice_en_20893528.wav,teens
49310,common_voice_en_22115885.wav,teens
434864,common_voice_en_551149.wav,teens
611016,common_voice_en_22816560.wav,teens
470136,common_voice_en_48158.wav,teens
1168556,common_voice_en_20526525.wav,teens
189583,common_voice_en_600926.wav,teens
57886,common_voice_en_17799759.wav,teens
1171287,common_voice_en_21776949.wav,teens
923452,common_voice_en_17871333.wav,teens
871007,common_voice_en_22407947.wav,teens
296455,common_voice_en_595923.wav,teens
862435,common_voice_en_22934837.wav,teens
708736,common_voice_en_21877656.wav,teens
794955,common_voice_en_17276796.wav,teens
351200,common_voice_en_195750.wav,teens
760095,common_voice_en_23435846.wav,teens
1167213,common_voice_en_19867015.wav,teens
316350,common_voice_en_23719641.wav,teens
403263,common_voice_en_20900367.wav,teens
48792,common_voice_en_19639074.wav,teens
566011,common_voice_en_18745673.wav,teens
446158,common_voice_en_571010.wav,teens
760248,common_voice_en_23530286.wav,teens
288050,common_voice_en_18618635.wav,teens
844226,common_voice_en_20522433.wav,teens
260163,common_voice_en_19666925.wav,teens
1167055,common_voice_en_19838092.wav,teens
1162311,common_voice_en_18417659.wav,teens
611618,common_voice_en_20183229.wav,teens
449894,common_voice_en_606275.wav,teens
566629,common_voice_en_22929370.wav,teens
538822,common_voice_en_72359.wav,teens
382888,common_voice_en_20204275.wav,teens
742606,common_voice_en_23932467.wav,teens
1168710,common_voice_en_20562680.wav,teens
455032,common_voice_en_571975.wav,teens
373882,common_voice_en_659109.wav,teens
837730,common_voice_en_698328.wav,teens
446137,common_voice_en_570989.wav,teens
838614,common_voice_en_21753482.wav,teens
546602,common_voice_en_679599.wav,teens
300202,common_voice_en_23590949.wav,teens
296933,common_voice_en_21988006.wav,teens
437921,common_voice_en_19669816.wav,teens
266632,common_voice_en_19629267.wav,teens
588814,common_voice_en_21932459.wav,teens
599093,common_voice_en_19673533.wav,teens
452942,common_voice_en_17252757.wav,teens
1170156,common_voice_en_21146903.wav,teens
206577,common_voice_en_520578.wav,teens
785183,common_voice_en_21246969.wav,teens
223342,common_voice_en_17264067.wav,teens
367609,common_voice_en_19751998.wav,teens
1163602,common_voice_en_18783273.wav,teens
477851,common_voice_en_18658270.wav,teens
635423,common_voice_en_20043071.wav,teens
675158,common_voice_en_18520493.wav,teens
798753,common_voice_en_23930348.wav,teens
668687,common_voice_en_23865958.wav,teens
287699,common_voice_en_22085763.wav,teens
191386,common_voice_en_19654772.wav,teens
186700,common_voice_en_17576843.wav,teens
299357,common_voice_en_17312188.wav,teens
841733,common_voice_en_41035.wav,teens
507058,common_voice_en_19741791.wav,teens
1166546,common_voice_en_19562327.wav,teens
219306,common_voice_en_188384.wav,teens
295989,common_voice_en_22187827.wav,teens
838629,common_voice_en_21767751.wav,teens
435645,common_voice_en_572222.wav,teens
907239,common_voice_en_18315845.wav,teens
222942,common_voice_en_485824.wav,teens
554153,common_voice_en_19310434.wav,teens
1092052,common_voice_en_23340566.wav,teens
742847,common_voice_en_23621519.wav,teens
120811,common_voice_en_17265094.wav,teens
146680,common_voice_en_22039014.wav,teens
608810,common_voice_en_22270124.wav,teens
1038038,common_voice_en_20858429.wav,teens
618139,common_voice_en_19531349.wav,teens
837895,common_voice_en_22184044.wav,teens
373468,common_voice_en_22120935.wav,teens
1167920,common_voice_en_20303585.wav,teens
1038428,common_voice_en_20866600.wav,teens
507144,common_voice_en_688371.wav,teens
396886,common_voice_en_18733544.wav,teens
329248,common_voice_en_22924676.wav,teens
413750,common_voice_en_19504735.wav,teens
610994,common_voice_en_20880087.wav,teens
1167337,common_voice_en_19869991.wav,teens
465886,common_voice_en_554300.wav,teens
841577,common_voice_en_40863.wav,teens
494756,common_voice_en_75788.wav,teens
295598,common_voice_en_18775212.wav,teens
1092507,common_voice_en_23393680.wav,teens
563123,common_voice_en_22352402.wav,teens
1168908,common_voice_en_20670784.wav,teens
640528,common_voice_en_21767727.wav,teens
509385,common_voice_en_22151384.wav,teens
185272,common_voice_en_20005769.wav,teens
1091916,common_voice_en_23167569.wav,teens
25780,common_voice_en_523811.wav,teens
564441,common_voice_en_20110948.wav,teens
611006,common_voice_en_20880100.wav,teens
465459,common_voice_en_130005.wav,teens
517920,common_voice_en_23009637.wav,teens
836195,common_voice_en_23068141.wav,teens
407296,common_voice_en_19455872.wav,teens
299022,common_voice_en_19764605.wav,teens
593548,common_voice_en_17898547.wav,teens
329361,common_voice_en_23724177.wav,teens
646158,common_voice_en_20802180.wav,teens
1091816,common_voice_en_22982770.wav,teens
720097,common_voice_en_19634489.wav,teens
343234,common_voice_en_18667905.wav,teens
450885,common_voice_en_167067.wav,teens
639537,common_voice_en_19666390.wav,teens
665806,common_voice_en_255710.wav,teens
1050755,common_voice_en_18513296.wav,teens
334712,common_voice_en_18717488.wav,teens
1170913,common_voice_en_21595291.wav,teens
985328,common_voice_en_18732617.wav,teens
313759,common_voice_en_2189366.wav,teens
1170850,common_voice_en_21595174.wav,teens
1093634,common_voice_en_23846326.wav,teens
1163486,common_voice_en_18739583.wav,teens
1169179,common_voice_en_20768909.wav,teens
577076,common_voice_en_195983.wav,teens
1166711,common_voice_en_19591776.wav,teens
1049855,common_voice_en_122649.wav,teens
1008933,common_voice_en_17377929.wav,teens
66433,common_voice_en_18987381.wav,teens
568599,common_voice_en_662526.wav,teens
597068,common_voice_en_636642.wav,teens
631085,common_voice_en_3862.wav,teens
1166229,common_voice_en_19496889.wav,teens
284176,common_voice_en_22273045.wav,teens
907288,common_voice_en_18343763.wav,teens
107024,common_voice_en_23662537.wav,teens
921279,common_voice_en_17291642.wav,teens
594071,common_voice_en_581275.wav,teens
128498,common_voice_en_17246143.wav,teens
1092421,common_voice_en_23392114.wav,teens
683460,common_voice_en_22972570.wav,teens
396678,common_voice_en_19645405.wav,teens
431453,common_voice_en_22049621.wav,teens
515889,common_voice_en_21827477.wav,teens
119499,common_voice_en_17271484.wav,teens
819539,common_voice_en_18409466.wav,teens
923408,common_voice_en_17869641.wav,teens
1091797,common_voice_en_22982629.wav,teens
204895,common_voice_en_19957843.wav,teens
523941,common_voice_en_155298.wav,teens
135393,common_voice_en_450923.wav,teens
485187,common_voice_en_21456202.wav,teens
679000,common_voice_en_18693089.wav,teens
678701,common_voice_en_552961.wav,teens
543611,common_voice_en_18016693.wav,teens
844186,common_voice_en_20522350.wav,teens
266815,common_voice_en_21994329.wav,teens
567629,common_voice_en_17266928.wav,teens
1164459,common_voice_en_19008043.wav,teens
985280,common_voice_en_18732525.wav,teens
494771,common_voice_en_75803.wav,teens
1166876,common_voice_en_19743112.wav,teens
1008315,common_voice_en_17283345.wav,teens
1166755,common_voice_en_19672300.wav,teens
447838,common_voice_en_137448.wav,teens
413783,common_voice_en_22176922.wav,teens
353241,common_voice_en_19815380.wav,teens
609571,common_voice_en_17264780.wav,teens
1171426,common_voice_en_21862661.wav,teens
550132,common_voice_en_22145393.wav,teens
1169278,common_voice_en_20784098.wav,teens
452938,common_voice_en_17252753.wav,teens
782546,common_voice_en_22633699.wav,teens
203572,common_voice_en_23728823.wav,teens
236223,common_voice_en_22185292.wav,teens
232358,common_voice_en_19912355.wav,teens
1008282,common_voice_en_17283299.wav,teens
560946,common_voice_en_102552.wav,teens
1008827,common_voice_en_17321886.wav,teens
346287,common_voice_en_20621779.wav,teens
181520,common_voice_en_19255222.wav,teens
632683,common_voice_en_638924.wav,teens
340308,common_voice_en_22120404.wav,teens
299418,common_voice_en_22123558.wav,teens
1169559,common_voice_en_20878811.wav,teens
1166300,common_voice_en_19497099.wav,teens
1049652,common_voice_en_18316711.wav,teens
832327,common_voice_en_20653835.wav,teens
1168163,common_voice_en_20423940.wav,teens
1167777,common_voice_en_20205370.wav,teens
1168611,common_voice_en_20562465.wav,teens
1048859,common_voice_en_17424565.wav,teens
214754,common_voice_en_19724087.wav,teens
371727,common_voice_en_21920804.wav,teens
1048831,common_voice_en_17358093.wav,teens
870964,common_voice_en_22407580.wav,teens
1037760,common_voice_en_20705272.wav,teens
283234,common_voice_en_60603.wav,teens
623422,common_voice_en_24011263.wav,teens
551798,common_voice_en_20993569.wav,teens
60452,common_voice_en_18781917.wav,teens
104113,common_voice_en_20936010.wav,teens
497734,common_voice_en_22018284.wav,teens
720080,common_voice_en_19634367.wav,teens
469651,common_voice_en_18343993.wav,teens
367091,common_voice_en_203713.wav,teens
819362,common_voice_en_17254097.wav,teens
517891,common_voice_en_23009514.wav,teens
1168581,common_voice_en_20526576.wav,teens
250402,common_voice_en_970770.wav,teens
303157,common_voice_en_19962025.wav,teens
678737,common_voice_en_553004.wav,teens
618088,common_voice_en_19531126.wav,teens
854070,common_voice_en_22471057.wav,teens
1048436,common_voice_en_17270010.wav,teens
794913,common_voice_en_103357.wav,teens
509417,common_voice_en_22151517.wav,teens
1092433,common_voice_en_23392162.wav,teens
670809,common_voice_en_22294018.wav,teens
708731,common_voice_en_21877642.wav,teens
794824,common_voice_en_103259.wav,teens
385929,common_voice_en_18841354.wav,teens
1092041,common_voice_en_23340545.wav,teens
728664,common_voice_en_365433.wav,teens
419629,common_voice_en_23729679.wav,teens
339311,common_voice_en_19734454.wav,teens
91542,common_voice_en_573136.wav,teens
479218,common_voice_en_17276331.wav,teens
396862,common_voice_en_18733134.wav,teens
345823,common_voice_en_43126.wav,teens
317560,common_voice_en_19438956.wav,teens
1164809,common_voice_en_19068034.wav,teens
1164234,common_voice_en_18975096.wav,teens
470657,common_voice_en_591378.wav,teens
632265,common_voice_en_572002.wav,teens
604861,common_voice_en_17255772.wav,teens
1049924,common_voice_en_122718.wav,teens
147070,common_voice_en_20923.wav,teens
820297,common_voice_en_22144815.wav,teens
337736,common_voice_en_20462787.wav,teens
362020,common_voice_en_46132.wav,teens
1163515,common_voice_en_18778680.wav,teens
176517,common_voice_en_19726586.wav,teens
906031,common_voice_en_23675930.wav,teens
72077,common_voice_en_21950344.wav,teens
906961,common_voice_en_18315193.wav,teens
1167461,common_voice_en_20050302.wav,teens
923521,common_voice_en_17908993.wav,teens
648207,common_voice_en_17290069.wav,teens
1091517,common_voice_en_22910402.wav,teens
798612,common_voice_en_23877019.wav,teens
1091847,common_voice_en_23147902.wav,teens
1093555,common_voice_en_23846245.wav,teens
907110,common_voice_en_18315456.wav,teens
1166575,common_voice_en_19562429.wav,teens
1050334,common_voice_en_17668680.wav,teens
818611,common_voice_en_22748697.wav,teens
742969,common_voice_en_23621852.wav,teens
1164020,common_voice_en_18897881.wav,teens
323156,common_voice_en_173867.wav,teens
832676,common_voice_en_18669498.wav,teens
1091530,common_voice_en_22910741.wav,teens
131778,common_voice_en_20813019.wav,teens
221292,common_voice_en_19014482.wav,teens
270308,common_voice_en_22133227.wav,teens
613968,common_voice_en_23176568.wav,teens
209288,common_voice_en_20248348.wav,teens
277014,common_voice_en_19669809.wav,teens
1049295,common_voice_en_17716319.wav,teens
853904,common_voice_en_22467025.wav,teens
842528,common_voice_en_586957.wav,teens
465453,common_voice_en_129999.wav,teens
618523,common_voice_en_22972946.wav,teens
906368,common_voice_en_23782336.wav,teens
668697,common_voice_en_23871324.wav,teens
1037668,common_voice_en_16048876.wav,teens
1168282,common_voice_en_20457516.wav,teens
199938,common_voice_en_84060.wav,teens
787750,common_voice_en_23393876.wav,teens
566647,common_voice_en_22929410.wav,teens
162522,common_voice_en_18647986.wav,teens
1038467,common_voice_en_20866806.wav,teens
323648,common_voice_en_177975.wav,teens
532293,common_voice_en_54857.wav,teens
678795,common_voice_en_553068.wav,teens
831098,common_voice_en_21367109.wav,teens
1091926,common_voice_en_23167943.wav,teens
1164336,common_voice_en_18978804.wav,teens
1166857,common_voice_en_19743034.wav,teens
530727,common_voice_en_17258720.wav,teens
385842,common_voice_en_21521993.wav,teens
570720,common_voice_en_17311377.wav,teens
1167707,common_voice_en_20196697.wav,teens
288131,common_voice_en_216035.wav,teens
985729,common_voice_en_18782003.wav,teens
1163102,common_voice_en_18658006.wav,teens
438515,common_voice_en_19403193.wav,teens
871028,common_voice_en_22408092.wav,teens
1050257,common_voice_en_371295.wav,teens
592140,common_voice_en_18455865.wav,teens
871025,common_voice_en_22408062.wav,teens
698960,common_voice_en_70752.wav,teens
329104,common_voice_en_107235.wav,teens
1048690,common_voice_en_17275400.wav,teens
337760,common_voice_en_20462998.wav,teens
755408,common_voice_en_20661147.wav,teens
921700,common_voice_en_17441693.wav,teens
670654,common_voice_en_19254699.wav,teens
745763,common_voice_en_17903331.wav,teens
501877,common_voice_en_20052739.wav,teens
1091529,common_voice_en_22910740.wav,teens
150008,common_voice_en_23755076.wav,teens
688226,common_voice_en_17267725.wav,teens
1162884,common_voice_en_18571324.wav,teens
766679,common_voice_en_17582648.wav,teens
482512,common_voice_en_34431.wav,teens
1050685,common_voice_en_18480718.wav,teens
465443,common_voice_en_129989.wav,teens
632688,common_voice_en_638929.wav,teens
204886,common_voice_en_19957662.wav,teens
1038344,common_voice_en_20860984.wav,teens
1167152,common_voice_en_19838416.wav,teens
1091920,common_voice_en_23167574.wav,teens
1038385,common_voice_en_20865822.wav,teens
531757,common_voice_en_20243339.wav,teens
801311,common_voice_en_22248860.wav,teens
560906,common_voice_en_102505.wav,teens
692618,common_voice_en_18630975.wav,teens
269908,common_voice_en_17432950.wav,teens
1166782,common_voice_en_19742099.wav,teens
841590,common_voice_en_40877.wav,teens
450897,common_voice_en_167079.wav,teens
